Temperature (C),Abs,Measurement,Name,norm_Abs,dabs_dt
45.0,0.3343948358329065,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.3563329993503523,0.01898100055121099
44.0,0.3332253457615848,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.33685988588092375,0.01905771365961445
43.0,0.3321057507369868,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.3182175720311234,0.0186826821804833
42.0,0.3309813069385136,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.29949452151995715,0.018972821649101523
41.0,0.3298268623015636,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.28027192873292034,0.019405380168659808
40.0,0.3286504624669195,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.26068376118263753,0.019131013621093346
39.0,0.327528972904543,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.24200990149073365,0.019142624746794484
38.0,0.3263511784191415,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.22239851168904856,0.018625642960727204
37.0,0.325291785251038,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.20475861556927924,0.01761195820026859
36.0,0.3242357477989602,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.18717459528851138,0.01740821734002336
35.0,0.3232008266202541,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.16994218088923252,0.01653717246748608
34.0,0.3222494132522199,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.15410025035353922,0.016192590965599052
33.0,0.3212558808987626,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.13755699895803442,0.015860520113796524
32.0,0.3203443536603674,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.12237921012594617,0.014822431943111822
31.0,0.3194755095146462,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.10791213507181077,0.013934698351631879
30.0,0.3186706108975903,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.09450981342268241,0.012690114921534483
29.0,0.3179512577890076,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.0825319052287418,0.01231406266466531
28.0,0.3171915280537946,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.0698816880933518,0.011692497753761175
27.0,0.3165468331649286,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.05914690972121946,0.010502796028321881
26.0,0.3159300024435707,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.04887609603670803,0.010239389673804795
25.0,0.3153169461641972,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.03866813037360987,0.01107261951236914
24.0,0.314600033447748,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.026730857011969752,0.011945043183012198
23.0,0.3138821874723246,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.014778044007585471,0.010484616138564802
22.0,0.3133406914842843,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.005761624734840146,0.008554339618148532
21.299999237060547,0.3129946675712282,9,0.1 mM MgCl2_260.00nm_90.0-21.0C,0.0,0.008230883507391977
21.0,0.3119115943080625,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.0004309509856573804,-0.0004309509856573804
22.0,0.3118802579842904,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.0,0.0026410758563114893
23.0,0.3122956825728274,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.005713102698280359,0.009389655289693053
24.0,0.3132457834758588,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.018779310579386106,0.011953393239785278
25.0,0.3140340491769332,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.029619889177850914,0.011663158332870795
26.0,0.3149419415907595,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.042105627245127696,0.012168076514157843
27.0,0.3158036368935,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.0539560422061666,0.011357093525320262
28.0,0.3165935890943664,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.06481981429576822,0.010617852659516414
29.0,0.3173477775488233,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.07519174752519943,0.008311143973976538
30.0,0.3178022680724986,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.0814421022437213,0.007610280323373943
31.0,0.3184545308277169,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.09041230817194731,0.011126448133135361
32.0,0.319420373113382,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.10369499850999202,0.01182921741890372
33.0,0.32017483870191,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.11407074300975475,0.0110739882101911
34.0,0.3210308489751469,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.12584297493037422,0.012061691858855153
35.0,0.3219289550348907,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.13819412672746506,0.012167221724476082
36.0,0.3228003123807497,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.15017741837932638,0.012938940661229428
37.0,0.3238106485328612,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.16407200804992392,0.014554742681267926
38.0,0.324916989888209,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.17928690374186224,0.014972000992762649
39.0,0.325988007379873,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.19401601003544922,0.01534867724521674
40.0,0.3271491282781247,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.20998425823229572,0.01629232522034449
41.0,0.3283573792810677,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.2266006604761382,0.016319378631406825
42.0,0.3295224345220934,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.24262301549510937,0.015839144490385954
43.0,0.330660845691597,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.2582789494569101,0.016223606811590782
44.0,0.3318818127934904,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.27507022911829093,0.01626491548902867
45.0,0.3330262314308215,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.29080878043496744,0.0159945253660774
46.0,0.3342078760449167,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.30705927985044573,0.01637606699652533
47.0,0.3354077817908154,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.3235609144280181,0.01590887254938053
48.0,0.3365214829173796,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.3388770249492068,0.015476688675530148
49.0,0.33765853671839,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.3545142917790784,0.015238410837167288
50.0,0.3387375854054001,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.36935384662354137,0.014882852187794143
51.0,0.3398229307693607,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.3842799961546667,0.014844617816294564
52.0,0.3408964190809016,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.3990430822561305,0.014536494964030866
53.0,0.3419369545347729,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.4133529860827284,0.014363601094691786
54.0,0.3429852991132763,10,0.1 mM MgCl2_260.00nm_21.0-90.0C,0.42777028444551407,0.014354050558876563
