CSV Report,2024-02-19_RNA_melting_CaCl2_KCl_only_HEPES.csv
Worksheet Type,Thermal

METHOD
X mode,nm
Y mode,Abs
Collect mode,Wavelength
Wavelengths (nm),260.00,400.00
Averaging Time (s),.1
Spectral Bandwidth (nm),2
Detector module,Multicell Peltier UV-Vis
Zero,Off
Experiment Zones,1

Temperature Collection
Start (°C),90.0
Return (°C),21.0

Derivative
Lower limit (°C),-5
Upper limit (°C),110

Number of stages,4
Stage,Collect data,Data Interval (°C),Rate (°C/min),End (°C),Hold (min)
Stage 1,Yes,1.0,1.0,21.0,2.00
Stage 2,Yes,1.0,1.0,90.0,2.00
Stage 3,Yes,1.0,1.0,21.0,2.00
Stage 4,Yes,1.0,1.0,90.0,0.00

SAMPLES
Name,500 mM CaCl2_260.00nm_90.0-21.0C,,500 mM CaCl2_260.00nm_21.0-90.0C,,500 mM CaCl2_260.00nm_90.0-21.0C_R1,,500 mM CaCl2_260.00nm_21.0-90.0C_R1,,100 mM CaCl2_260.00nm_90.0-21.0C,,100 mM CaCl2_260.00nm_21.0-90.0C,,100 mM CaCl2_260.00nm_90.0-21.0C_R1,,100 mM CaCl2_260.00nm_21.0-90.0C_R1,,50 mM CaCl2_260.00nm_90.0-21.0C,,50 mM CaCl2_260.00nm_21.0-90.0C,,50 mM CaCl2_260.00nm_90.0-21.0C_R1,,50 mM CaCl2_260.00nm_21.0-90.0C_R1,,25 mM CaCl2_260.00nm_90.0-21.0C,,25 mM CaCl2_260.00nm_21.0-90.0C,,25 mM CaCl2_260.00nm_90.0-21.0C_R1,,25 mM CaCl2_260.00nm_21.0-90.0C_R1,,500 mM CaCl2_400.00nm_90.0-21.0C,,500 mM CaCl2_400.00nm_21.0-90.0C,,500 mM CaCl2_400.00nm_90.0-21.0C_R1,,500 mM CaCl2_400.00nm_21.0-90.0C_R1,,100 mM CaCl2_400.00nm_90.0-21.0C,,100 mM CaCl2_400.00nm_21.0-90.0C,,100 mM CaCl2_400.00nm_90.0-21.0C_R1,,100 mM CaCl2_400.00nm_21.0-90.0C_R1,,50 mM CaCl2_400.00nm_90.0-21.0C,,50 mM CaCl2_400.00nm_21.0-90.0C,,50 mM CaCl2_400.00nm_90.0-21.0C_R1,,50 mM CaCl2_400.00nm_21.0-90.0C_R1,,25 mM CaCl2_400.00nm_90.0-21.0C,,25 mM CaCl2_400.00nm_21.0-90.0C,,25 mM CaCl2_400.00nm_90.0-21.0C_R1,,25 mM CaCl2_400.00nm_21.0-90.0C_R1,
,63,0.355468504633659,48,0.344084775883932,63,0.389266737668668,48,0.383252050853822,63,0.281187810016551,48,0.270272060693846,63,0.312713894967948,48,0.300917518597685,63,0.279671987691797,48,0.27027179943814,63,0.314687217689942,48,0.301893184008517,63,0.300242135845253,48,0.291588538864196,63,0.335942795283704,48,0.321975750596236,63,0.0240278183736266,48,0.0240244031048081,63,0.023131304508004,48,0.0230975054000671,63,0.021648853468788,48,0.0174215093791876,63,0.00481531821864482,48,0.00480622216009761,63,0.0271823112954968,48,0.0194801023631875,63,0.00558072209235848,48,0.00554585357701777,63,0.0465732545742618,48,0.0368891214872575,63,0.0239254704868103,48,0.0239181989516342
,62,0.354973580549183,49,0.344637212240827,62,0.388976946660987,49,0.383630668903854,62,0.280433772605763,49,0.270760677211348,62,0.312116024377134,49,0.301615753861795,62,0.279661045534934,49,0.271010502209304,62,0.314002634502582,49,0.302555589192219,62,0.299792684419319,49,0.292053695256876,62,0.335344671888169,49,0.322681119901137,62,0.0240150514776648,49,0.023998923619338,62,0.0231273113800733,49,0.0231197045012141,62,0.0213568859049125,49,0.0174860571794057,62,0.00482331117578705,49,0.00481950877938641,62,0.02682145501096,49,0.0196475074986801,62,0.00555781977604199,49,0.00556112601980952,62,0.045885587161174,49,0.0369712733081086,62,0.0239464320929625,49,0.0239260176028415
,61,0.354541365431497,50,0.345241489044633,61,0.388675119370953,50,0.384060546336703,61,0.280069465380895,50,0.271409942197654,61,0.311522690784495,50,0.30233142816095,61,0.279155826684892,50,0.271595183352959,61,0.313332093286719,50,0.303305522682715,61,0.299739593428596,50,0.292737180350753,61,0.33422112048743,50,0.32352819807566,61,0.0240486834415034,50,0.0239930303144936,61,0.0231710231401041,50,0.0231176830316967,61,0.0211597984973905,50,0.0176102993529976,61,0.00483967445482764,50,0.0048211389039394,61,0.0262930407909954,50,0.0197866674080661,61,0.00559464768821065,50,0.00555142416187568,61,0.0452977953279207,50,0.0370493672735152,61,0.0238938789495733,50,0.0239472564084248
,60,0.354076177651593,51,0.34588962218708,60,0.388372134597376,51,0.384495186698364,60,0.279716808592575,51,0.271928682337814,60,0.310912559664975,51,0.302879460839095,60,0.278631910189134,51,0.272051097220875,60,0.312677447733752,51,0.304032867600833,60,0.299357755933264,51,0.293141090359061,60,0.333686787275272,51,0.323828244021017,60,0.0240211221541176,51,0.0240368798039197,60,0.0231780867071186,51,0.0231213060260011,60,0.020990233778279,51,0.0176888924085902,60,0.00483453134032973,51,0.00483499723174699,60,0.0257681666460239,51,0.0199937771880909,60,0.00561216897131384,51,0.00555264903394602,60,0.0446967061061065,51,0.0371672505330364,60,0.0239261183633727,51,0.0238776619909134
,59,0.353557859460533,52,0.346420213846,59,0.388102226036516,52,0.384938470161504,59,0.279230165504527,52,0.272118832588834,59,0.310327687755336,52,0.303500270636864,59,0.278261770228312,52,0.272476758912885,59,0.312073406122718,52,0.304725875907672,59,0.298809339048093,52,0.293611515878159,59,0.333052943067326,52,0.324457007950748,59,0.0240426514412943,52,0.0239756265008416,59,0.023134785707834,52,0.023069430628653,59,0.0207746495348984,52,0.0176252574646609,59,0.00480772779548802,52,0.0048173615087504,59,0.0253379233273878,52,0.020128609333483,59,0.00558151848705503,52,0.00553020669786344,59,0.044083138549478,52,0.0374912644233937,59,0.0239428775700846,52,0.0238335039722739
,58,0.352970769728056,53,0.346997610988504,58,0.387840768134496,53,0.385338353763394,58,0.278784960935342,53,0.27259531328828,58,0.309768607107936,53,0.304112238423237,58,0.278171618494715,53,0.273216580671063,58,0.311471218201328,53,0.305418422887742,58,0.298508466485122,53,0.294962316724438,58,0.332564506439813,53,0.325200624602633,58,0.0240201642740166,53,0.0239332498423153,58,0.0231019586275562,53,0.0231024206683654,58,0.0205281781575435,53,0.017644010268848,58,0.00482258069273964,53,0.00479392232723949,58,0.0249656074309017,53,0.0203728810209053,58,0.00556170891276179,53,0.00556894616971685,58,0.0435019403265273,53,0.0380294339300897,58,0.0239860213889952,53,0.0238821156764636
,57,0.352414870732992,54,0.347657191613154,57,0.387495435903144,54,0.385750153836515,57,0.278125832040898,54,0.273143053162434,57,0.309202088199645,54,0.304726457502118,57,0.277876945819601,54,0.274004111852697,57,0.310806844847888,54,0.306068771890358,57,0.297873265784974,54,0.295542261762432,57,0.331963519812558,54,0.325909463551697,57,0.0240255362976306,54,0.0239097066793589,57,0.0231204038953143,54,0.0231696687412154,57,0.0202770155644004,54,0.0177424712581541,57,0.00483780523184296,54,0.00480323914455676,57,0.024520616139848,54,0.0207046508097349,57,0.00557628683969246,54,0.0055945320860041,57,0.0428199960705447,54,0.0382596982666509,57,0.023976221812067,54,0.0238946062853169
,56,0.351926987605933,55,0.348253815831551,56,0.387153081107367,55,0.386163411565495,56,0.277612695576685,55,0.273694710460651,56,0.308596247652044,55,0.305390254408679,56,0.277336852446833,55,0.27435134489975,56,0.310110857175246,55,0.306752818123183,56,0.297347015564153,55,0.295628442055373,56,0.330694480259906,55,0.326632754546285,56,0.0240417959146649,55,0.0238919397196337,56,0.0231168897558747,55,0.0231506259423114,56,0.0200893901486612,55,0.0178693070246794,56,0.00482147369866265,55,0.00481248993784082,56,0.0240602630322142,55,0.0209391665119494,56,0.00556575938789111,55,0.00555851780880929,56,0.0422086507397017,55,0.0385201216839737,56,0.0238779536069638,55,0.0238594975456897
,55,0.351316533069589,56,0.3488226207321,55,0.386819481981397,56,0.386567138907082,55,0.277096755466807,56,0.274192836252109,55,0.307994868274427,56,0.306039871127966,55,0.276547578069896,56,0.274863858318525,55,0.309435028380291,56,0.307376343819449,55,0.296925092143214,56,0.296134624131024,55,0.330281507439985,56,0.327527777242404,55,0.0240525328551819,56,0.0238709140328506,55,0.0231228744712165,56,0.0231101580113985,55,0.0198332426342485,56,0.0179101998491603,55,0.00481861704669632,56,0.00481267701278049,55,0.0235509644422271,56,0.0212770840732376,55,0.00555681858837821,56,0.00552336867329437,55,0.0417138048133032,56,0.0389267415424917,55,0.0239504137301357,56,0.0239055979674633
,54,0.350686086849243,57,0.349524569539181,54,0.386440170294603,57,0.386953572218765,54,0.276353322321554,57,0.274494133812354,54,0.307373595490849,57,0.306640204947537,54,0.275912154920888,57,0.275462621079098,54,0.308740503336446,57,0.307951520907128,54,0.296382548373944,57,0.296729666869189,54,0.329399824861416,57,0.328146015035465,54,0.0240424027552937,57,0.0238609252389227,54,0.0231277789986288,57,0.0230864560598238,54,0.0195624586529285,57,0.0179528969081984,54,0.00483285857580544,57,0.00480063920805727,54,0.0231013936147867,57,0.0215367085378645,54,0.00556451025654757,57,0.00552545636160441,54,0.0411989279474054,57,0.0393874542435574,54,0.0239413389862963,57,0.0239110437624747
,53,0.350067190757598,58,0.350195551284376,53,0.38606839440738,58,0.387392378660506,53,0.275894920912799,58,0.274829299113481,53,0.306774808340959,58,0.307274433518955,53,0.275750802445037,58,0.27595914967988,53,0.30805801084705,58,0.308653249958967,53,0.295926432002393,58,0.297433158215882,53,0.328449991382806,58,0.328483546205091,53,0.0240298851155136,58,0.0238333368733869,53,0.0231366799971412,58,0.0230893235552897,53,0.0194269077802191,58,0.018003638492105,53,0.00481776231150849,58,0.00479565964689294,53,0.0228538522930792,58,0.0218079874495162,53,0.00556459263978373,58,0.00551670270958758,53,0.0407518085680985,58,0.039965304601688,53,0.0238576777833006,58,0.023813798098582
,52,0.349444788623438,59,0.350813062787897,52,0.385705922514712,59,0.387840458819883,52,0.275399482033385,59,0.275690747681978,52,0.306150869944343,59,0.307887564545977,52,0.275274111072103,59,0.276575123838535,52,0.30733299945718,59,0.30927889126088,52,0.295370458541237,59,0.297903070102528,52,0.327776132035335,59,0.329091598423511,52,0.0240407729637135,59,0.0237916504555666,52,0.0231379471079534,59,0.0231093222914082,52,0.0192867626301749,59,0.0181814478096122,52,0.00482118703284294,59,0.00481525274777304,52,0.0225574423342377,59,0.0221318166972766,52,0.00556855146400078,59,0.00551351152570817,52,0.0402836504007156,59,0.0404136137606642,52,0.0238734453876371,59,0.0238147617402432
,51,0.348791644743195,60,0.351458481123602,51,0.385356696508469,60,0.388426091505902,51,0.274883492984827,60,0.276184752076275,51,0.305521731050106,60,0.308461775937579,51,0.274693853343054,60,0.276929983453859,51,0.306638781413513,60,0.309884120316772,51,0.294959918651467,60,0.298464586319045,51,0.327124639361525,60,0.329826030154042,51,0.0240628207730414,60,0.0237329293922116,51,0.0231523443972898,60,0.0230813255473215,51,0.0190968574846642,60,0.0182007069065568,51,0.0048184429076549,60,0.00481056414691929,51,0.022245552897615,60,0.022370363567081,51,0.00558691571209152,60,0.00549153673506498,51,0.0398882413051638,60,0.0407914448047726,51,0.0239103052168411,60,0.0238132184067487
,50,0.348139945285085,61,0.352160131981765,50,0.38497849020557,61,0.389054123553134,50,0.274364241551973,61,0.276427968143091,50,0.304924060550989,61,0.309044515039635,50,0.274302387379296,61,0.277815820939336,50,0.305945245657223,61,0.310559102770356,50,0.294329198071299,61,0.299052017311222,50,0.326012917972121,61,0.330781860712822,50,0.0240889260157209,61,0.0237154616117327,50,0.0231115938015793,61,0.0231071650098843,50,0.0189606011969158,61,0.0181816511261188,50,0.00481142460914942,61,0.00480566685285975,50,0.0219902513554433,61,0.0228420512644548,50,0.00558785113162971,61,0.00551479320538998,50,0.0394429737047321,61,0.0413396016716271,50,0.0238531387644492,61,0.0238877459571465
,49,0.347473516763218,62,0.352816261696031,49,0.384603786852912,62,0.389423120124388,49,0.273818075536611,62,0.276948152723384,49,0.304309374869853,62,0.309580547612407,49,0.27395244239995,62,0.278261138697698,49,0.305242434118533,62,0.311262296504984,49,0.2937597493595,62,0.299605616406357,49,0.325174265734774,62,0.331557111724484,49,0.0240906405980006,62,0.0236901055441484,49,0.0231456556976707,62,0.0231203799945243,49,0.0188298159855719,62,0.0182396827403028,49,0.00480973290104127,62,0.00481995396017793,49,0.0217372856339127,62,0.0231252314609425,49,0.00558103132883577,62,0.00553503247838579,49,0.039016760456337,62,0.0417506390752978,49,0.0238243175437597,62,0.0238763388312008
,48,0.346771738934736,63,0.353492611133096,48,0.38416890665439,63,0.389895458026155,48,0.273150541234816,63,0.277505755049299,48,0.303641620338048,63,0.310083416679665,48,0.273534048402075,63,0.278530747822599,48,0.304453847907205,63,0.311949139029046,48,0.293418185784741,63,0.299209002432401,48,0.324371152316019,63,0.332012406196751,48,0.0240649967237317,63,0.0236496380188416,48,0.0231635891980803,63,0.0230987176064239,48,0.0186631900720085,63,0.0182419111380531,48,0.00485610173030485,63,0.00480073691305852,48,0.0214689453491455,63,0.023320390667769,48,0.00560220339723259,63,0.00553216130493667,48,0.038753188276518,63,0.0419790665843944,48,0.0238630998229131,63,0.023813300342945
,47,0.345995045707576,64,0.354217916916054,47,0.38377214336939,64,0.390293257599354,47,0.272495064888835,64,0.278116099782968,47,0.302996640477345,64,0.310586961603343,47,0.272747749553676,64,0.278846429735864,47,0.303683490487718,64,0.312651100229629,47,0.292858103041757,64,0.297781767763552,47,0.323846546587264,64,0.332757832004693,47,0.0240839494914087,64,0.023617897135034,47,0.0231377744446777,64,0.0230724301284528,47,0.018491844728422,64,0.0182492692584417,47,0.00486144307720753,64,0.00481051357569703,47,0.0211333072139114,64,0.0235620197124741,47,0.00557779391230764,64,0.00552047583146077,47,0.0384618638831852,64,0.0418428074544545,47,0.0239000127755351,64,0.0238141365275997
,46,0.345314221149192,65,0.354949822707401,46,0.383387102646034,65,0.390797966052784,46,0.271947432160574,65,0.278681992481476,46,0.302337404960756,65,0.311075565736008,46,0.272275215984861,65,0.279160098540401,46,0.302961289876853,65,0.313408519283381,46,0.292332371778375,65,0.298407214280234,46,0.323101433381683,65,0.333577496392131,46,0.0240795346163945,65,0.0235512396869174,46,0.023146640153702,65,0.0230950060206657,46,0.0183994331770552,65,0.0181514919288922,46,0.00483116531962289,65,0.00481715300405947,46,0.0209587934181304,65,0.0237356516143963,46,0.00557255791019375,65,0.00551273656712568,46,0.0382347131492493,65,0.0422523703843013,46,0.0238806102642563,65,0.0238154184841003
,45,0.344701309226027,66,0.355703674603016,45,0.382985910421175,66,0.391324897391236,45,0.27123168394661,66,0.279473410917702,45,0.301677372320517,66,0.311607973883425,45,0.271782243949279,66,0.279775682113205,45,0.302206174138385,66,0.314132639142383,45,0.291750428538902,66,0.299643746222724,45,0.321931063218619,66,0.334355054007166,45,0.0241129830541612,66,0.0235252519458182,45,0.02317513650583,66,0.0230979163221932,45,0.0182893157230226,66,0.0180161910763468,45,0.00487255479876546,66,0.00481034107735042,45,0.0207715476093203,66,0.0238776026598558,45,0.00561262099607501,66,0.00551988209084933,45,0.0380127019032262,66,0.0425707215936249,45,0.0238584454707378,66,0.0237975258291712
,44,0.343952885751266,67,0.356470523159598,44,0.382600861225692,67,0.391840912436337,44,0.270526798348449,67,0.280376002104155,44,0.30100252288557,67,0.31215840695355,44,0.271103181468808,67,0.280237166796884,44,0.301480170946266,67,0.314933164207262,44,0.291186248156367,67,0.299601640011268,44,0.321352258311381,67,0.335246532474478,44,0.024081909632306,67,0.0234790685722465,44,0.0231727447559592,67,0.0231019278249662,44,0.0181123422248058,67,0.0178230322029771,44,0.00485832198064102,67,0.00481429084499945,44,0.0205254143297135,67,0.0240147302874133,44,0.0056114935377453,67,0.0055311383468204,44,0.0377843110566728,67,0.0424343951297626,44,0.023938198394138,67,0.023803876512883
,43,0.343273125032734,68,0.357319490154151,43,0.38217973369928,68,0.392337217076342,43,0.269789469145426,68,0.281182423622889,43,0.300334522736572,68,0.312968018205883,43,0.270518482975441,68,0.280704273555826,43,0.300693373408649,68,0.315735151482442,43,0.290423615941868,68,0.29978967193637,43,0.320555888567888,68,0.336246889095533,43,0.0240848335749792,68,0.0234208336641119,43,0.0231756156826536,68,0.023105800303628,43,0.0179576770572915,68,0.017572492013853,43,0.00485668418021538,68,0.00482951919901734,43,0.0203487940066827,68,0.0239324689675797,43,0.00560426907513388,68,0.00552720511507016,43,0.037540139425209,68,0.0430896111002947,43,0.0239347488685471,68,0.0238017654076963
,42,0.342564430325587,69,0.358261556912921,42,0.381769662106913,69,0.392904942115649,42,0.269100441463244,69,0.28245370573974,42,0.299655955133159,69,0.31349744761443,42,0.269919960562276,69,0.281669589008769,42,0.299919294197463,69,0.316592073607856,42,0.290061192950874,69,0.301247164542609,42,0.319466724930813,69,0.337214435154186,42,0.0241123829999836,69,0.0233878041388007,42,0.0231691167991191,69,0.0230827058355736,42,0.0178722999667004,69,0.0173953270009992,42,0.00486407174416399,69,0.00484339834325899,42,0.0202153441406473,69,0.0238186169835048,42,0.00560625315365372,69,0.00551643694573967,42,0.0374272895429017,69,0.0434180097324216,42,0.023880170263529,69,0.0238111394476825
,41,0.341839445912812,70,0.359177592185836,41,0.381321393536464,70,0.393514966157648,41,0.268524288913935,70,0.283875076436809,41,0.298973280218944,70,0.313416775164165,41,0.26921182337181,70,0.282919147454696,41,0.299119811662494,70,0.317512822188597,41,0.289758036425768,70,0.302056310806271,41,0.318610885714576,70,0.338222618484573,41,0.0241159298327757,70,0.0233805285875338,41,0.0231663756094142,70,0.0230831322397901,41,0.0178059699005693,70,0.017077636523817,41,0.00483497494233104,70,0.00485109829883591,41,0.0200557735543082,70,0.0237024057317229,41,0.00558910963031244,70,0.00552988668073352,41,0.03738410180007,70,0.0430577993946774,41,0.0238563945177015,70,0.0238486554085162
,40,0.341109501863276,71,0.360084304371738,40,0.380888987026728,71,0.394087583294516,40,0.267818309930326,71,0.285218552029618,40,0.29823971824354,71,0.31388803541311,40,0.268629635477199,71,0.284110544793799,40,0.298274553705599,71,0.318365263059228,40,0.289024160727674,71,0.302679776134964,40,0.318126949135282,71,0.339106895105718,40,0.0240939037460421,71,0.0233458530660463,40,0.0231603799255657,71,0.0231096602727449,40,0.0176743577124352,71,0.0167147169522707,40,0.00485843600325041,71,0.00484304516348119,40,0.0199180466870837,71,0.0234055162434163,40,0.00556215567924655,71,0.00553658169954076,40,0.0372267657658185,71,0.0423152444435029,40,0.023910227594537,71,0.02382181232896
,39,0.340411325402354,72,0.361046252317911,39,0.380490308449314,72,0.394891754333569,39,0.267022760850867,72,0.286518313957883,39,0.297520362404054,72,0.314127848980032,39,0.26804630276081,72,0.285581644006959,39,0.297506392616673,72,0.319331415331774,39,0.288419520329325,72,0.303713556858983,39,0.317962306228317,72,0.340207034168115,39,0.0240966058516233,72,0.0232920468837112,39,0.0231663155198919,72,0.0230911660318494,39,0.0175461564015891,72,0.0162960705146312,39,0.00486947342436838,72,0.00485158012279581,39,0.0197790054401956,72,0.0230695256902094,39,0.00560077030505088,72,0.00552698132594183,39,0.0370843964934889,72,0.0425624811857377,39,0.0240470361986861,72,0.0238094621461675
,38,0.339624075460383,73,0.362120206734808,38,0.380082314652884,73,0.395840705096518,38,0.266528881987037,73,0.287783380066878,38,0.296784229144266,73,0.314185226085569,38,0.267325916915707,73,0.287167414148249,38,0.296699878913184,73,0.320399718160399,38,0.287836596911466,73,0.305084375371313,38,0.316764968418245,73,0.341166726665756,38,0.0240948136118082,73,0.0232900037624278,38,0.0231577920386041,73,0.0230731042357971,38,0.0175360909989742,73,0.0157732871267508,38,0.00484929348073569,73,0.00486875587744616,38,0.0196538144639932,73,0.0226347980018906,38,0.00557846367179076,73,0.00551253395212234,38,0.0369898860402528,73,0.0430241658474216,38,0.0239835902820352,73,0.0238203967187682
,37,0.338916635751536,74,0.363232893278837,37,0.379634419065891,74,0.396535326684014,37,0.265850616898993,74,0.289394947916166,37,0.296014193884335,74,0.314250026182501,37,0.266565591621871,74,0.288849693685238,37,0.295840977069903,74,0.321531661796737,37,0.287222084233521,74,0.305877546588071,37,0.315298065014945,74,0.342180815479598,37,0.0241203560941447,74,0.0232755534970822,37,0.0231285955734972,74,0.0230929514864632,37,0.0174653854443069,74,0.0152119670704968,37,0.00483760691233957,74,0.0048880069458297,37,0.0195338827778352,74,0.0221082220439599,37,0.00557299233756231,74,0.00553271472555642,37,0.0368834875615156,74,0.0420874514849064,37,0.0238466978939507,74,0.0238173742127955
,36,0.338210267207385,75,0.364313061035572,36,0.379209364944166,75,0.397163708870227,36,0.265092450972374,75,0.291088339812385,36,0.295234537454515,75,0.314258645328625,36,0.265987967935005,75,0.290892405767152,36,0.295022119631195,75,0.322578083411506,36,0.286598452797132,75,0.307944459080911,36,0.314587986546071,75,0.343979134490499,36,0.0241043517909892,75,0.023247134724911,36,0.0231403959247553,75,0.0231050672034067,36,0.017369134630077,75,0.0145604160203045,36,0.0048448208805526,75,0.00489672436075678,36,0.0194628797431039,75,0.0214970411077254,36,0.00560498309080385,75,0.00557243202095185,36,0.0367762815151769,75,0.0413343209649497,36,0.0238785798762224,75,0.023838127902372
,35,0.337508793295467,76,0.365583354980664,35,0.378775932072936,76,0.397833644104648,35,0.264592677948156,76,0.292603016992725,35,0.29441182848026,76,0.314220968826549,35,0.265424210516944,76,0.292783263434091,35,0.294189730676615,76,0.324064280700879,35,0.286117782177574,76,0.310564414221168,35,0.313754589380572,76,0.345560442155853,35,0.0241256041434777,76,0.0232363455878085,35,0.0231762716840227,76,0.0231225272858991,35,0.0173656830706086,76,0.0138301951964104,35,0.00486662951127173,76,0.00490140918724065,35,0.0193978933284269,76,0.0206007507661824,35,0.00561301526090632,76,0.005565615292764,35,0.036741201888319,76,0.0405185352887743,35,0.0239017870909098,76,0.0238428130194725
,34,0.336766410541922,77,0.367216949563401,34,0.378277129393497,77,0.398564878453263,34,0.263945562542846,77,0.294273156062603,34,0.29359700898629,77,0.313919043819626,34,0.264762886992617,77,0.2945624556977,34,0.293267063221939,77,0.325986532064204,34,0.28580562771677,77,0.310794953782561,34,0.313232978112588,77,0.346549458529186,34,0.0241197365087711,77,0.0232279456694239,34,0.0231331259930954,77,0.0230909274628727,34,0.0172982681012518,77,0.0130893978164185,34,0.00483460768015372,77,0.00491541604376264,34,0.0192979652719806,77,0.0198184616457076,34,0.00559967415303677,77,0.00553459015113193,34,0.0367700795534166,77,0.0397821229001223,34,0.0239627171571588,77,0.0238383897923864
,33,0.335971326012475,78,0.368896523297952,33,0.377851780313021,78,0.399329745540551,33,0.263098766862259,78,0.296116310631872,33,0.292824376635419,78,0.313236214946054,33,0.26421217435948,78,0.296255223942069,33,0.292481441898451,78,0.327269577415916,33,0.285161899240265,78,0.314388561557656,33,0.312474546019881,78,0.347828692824062,33,0.0241279073816602,78,0.02323119689653,33,0.0231531955516965,78,0.0230997165864154,33,0.0172062598687038,78,0.012401547230476,33,0.00486285643835765,78,0.00493887366706449,33,0.0192801625850707,78,0.0189069369645628,33,0.00560925266918971,78,0.00554744720648311,33,0.0366936798610071,78,0.0400964529840419,33,0.0239876143082668,78,0.0238527332186864
,32,0.335274419083676,79,0.369890529795818,32,0.377385617730259,79,0.40015136117539,32,0.262228231072342,79,0.298170668316081,32,0.291975359171468,79,0.312464300126757,32,0.263543648221593,79,0.297504615835797,32,0.291572181842395,79,0.328598275607848,32,0.284594608440636,79,0.315371239526213,32,0.311213668580633,79,0.349103924570581,32,0.0241526930830858,79,0.023207382028156,32,0.0231302191003711,79,0.0231088219913628,32,0.0171277221104052,79,0.0116677129659043,32,0.00483452944472571,79,0.00495166904826558,32,0.0192551911673308,79,0.0175790297147287,32,0.00559023056525222,79,0.00555180017795759,32,0.036622656292312,79,0.0385378502919554,32,0.0239086078727971,79,0.0238516347382155
,31,0.334483393961649,80,0.371003280544926,31,0.376965826014673,80,0.400861617616806,31,0.261577895667814,80,0.299845089064676,31,0.291151363764338,80,0.313236824832714,31,0.262976877090563,80,0.299113235893492,31,0.290765998108335,80,0.329894193413079,31,0.284199189100851,80,0.313469178304157,31,0.310063596404602,80,0.350129911124879,31,0.0241467594768948,80,0.0231818555059171,31,0.0231114761186327,80,0.0231314412584261,31,0.0170641476575877,80,0.0107810218817596,31,0.00481633352045875,80,0.00497007692953636,31,0.0192139415816053,80,0.0162676359186623,31,0.00557488466028472,80,0.0055903160360356,31,0.0366051170646294,80,0.0373132195654351,31,0.023816255941079,80,0.0238450028358017
,30,0.333725040330489,81,0.372117303351905,30,0.376557514980602,81,0.401535990573961,30,0.260991872507544,81,0.301736392848927,30,0.290323213343573,81,0.316226696951624,30,0.262295974168362,81,0.300878987832084,30,0.28990458504213,81,0.331010512812886,30,0.283340326481809,81,0.318401171011656,30,0.309604204122567,81,0.351216621746264,30,0.024126233986442,81,0.0231970124542758,30,0.0231502094796834,81,0.0231308062621428,30,0.0170363431123096,81,0.0100008620830641,30,0.00484088878702271,81,0.00492623436782721,30,0.0191109026209472,81,0.0154070500090688,30,0.00559939322436486,81,0.00561772795351824,30,0.0364355137348649,81,0.0369983681188471,30,0.0238991534903292,81,0.0238482793048277
,29,0.332947868030503,82,0.373412707223481,29,0.375977476003877,82,0.402328502607013,29,0.260537233643924,82,0.303685068901479,29,0.289453702743308,82,0.319286330970242,29,0.261547541207658,82,0.302410655627792,29,0.288945341870553,82,0.331946452229452,29,0.282712383592343,82,0.321947732161996,29,0.30884556630821,82,0.352473995756277,29,0.0241099955842679,82,0.0232006225823671,29,0.0231450427867149,82,0.0231381096161326,29,0.0170642236753617,82,0.00927124424442449,29,0.0048178171927058,82,0.00485178470924322,29,0.0189895765736125,82,0.0144280398219406,29,0.00562041471344557,82,0.00560079999495964,29,0.0363907393546008,82,0.0352517882571998,29,0.0239488973338252,82,0.0238590990178355
,28,0.332132229930257,83,0.374664221748712,28,0.375496623897651,83,0.403222483926272,28,0.259887582594413,83,0.305379094669002,28,0.288640879117645,83,0.319525993002293,28,0.261034476841799,83,0.303926331354221,28,0.28808092459352,83,0.333651906945444,28,0.282397740909372,83,0.322847084520628,28,0.307620061815877,83,0.353591182823224,28,0.0241399890682017,83,0.0231752974947469,28,0.0231649020174374,83,0.0231118519467257,28,0.0170277771031413,83,0.00844037024290359,28,0.0048564706478854,83,0.0048551278725067,28,0.0189906859007163,83,0.013073513924924,28,0.00564140675477742,83,0.00555729135430145,28,0.0364378304974281,83,0.0335259500209049,28,0.0238938261302412,83,0.02385660508555
,27,0.331385302082174,84,0.375934706494197,27,0.375119348725273,84,0.404117727029066,27,0.259266549026305,84,0.307108272566329,27,0.287941489734944,84,0.319529751495241,27,0.260607837100216,84,0.305588005631773,27,0.287435248158085,84,0.335398221156946,27,0.281964963079242,84,0.323813735762838,27,0.30702628109876,84,0.354625558016442,27,0.0241550150022125,84,0.0231745640928495,27,0.0231151416884696,84,0.0231117191479484,27,0.0169775246202765,84,0.00774751280086443,27,0.0048349187824928,84,0.00487577064446688,27,0.0189874086528497,84,0.0120771349190188,27,0.00560579403776255,84,0.00556193934323852,27,0.0364094416069425,84,0.0319378507450138,27,0.0239105980790083,84,0.0238654467942235
