CSV Report,2024-02-23_RNA_melting_CaCl2_KCl_only_HEPES.csv
Worksheet Type,Thermal

METHOD
X mode,nm
Y mode,Abs
Collect mode,Wavelength
Wavelengths (nm),260.00,400.00
Averaging Time (s),.1
Spectral Bandwidth (nm),2
Detector module,Multicell Peltier UV-Vis
Zero,Off
Experiment Zones,1

Temperature Collection
Start (°C),90.0
Return (°C),21.0

Derivative
Lower limit (°C),-5
Upper limit (°C),110

Number of stages,4
Stage,Collect data,Data Interval (°C),Rate (°C/min),End (°C),Hold (min)
Stage 1,Yes,1.0,1.0,21.0,2.00
Stage 2,Yes,1.0,1.0,90.0,2.00
Stage 3,Yes,1.0,1.0,21.0,2.00
Stage 4,Yes,1.0,1.0,90.0,0.00

SAMPLES
Name,50 mM CaCl2_260.00nm_90.0-21.0C,,50 mM CaCl2_260.00nm_21.0-90.0C,,50 mM CaCl2_260.00nm_90.0-21.0C_R1,,50 mM CaCl2_260.00nm_21.0-90.0C_R1,,25 mM CaCl2_260.00nm_90.0-21.0C,,25 mM CaCl2_260.00nm_21.0-90.0C,,25 mM CaCl2_260.00nm_90.0-21.0C_R1,,25 mM CaCl2_260.00nm_21.0-90.0C_R1,,10 mM CaCl2_260.00nm_90.0-21.0C,,10 mM CaCl2_260.00nm_21.0-90.0C,,10 mM CaCl2_260.00nm_90.0-21.0C_R1,,10 mM CaCl2_260.00nm_21.0-90.0C_R1,,5 mM CaCl2_260.00nm_90.0-21.0C,,5 mM CaCl2_260.00nm_21.0-90.0C,,5 mM CaCl2_260.00nm_90.0-21.0C_R1,,5 mM CaCl2_260.00nm_21.0-90.0C_R1,,50 mM CaCl2_400.00nm_90.0-21.0C,,50 mM CaCl2_400.00nm_21.0-90.0C,,50 mM CaCl2_400.00nm_90.0-21.0C_R1,,50 mM CaCl2_400.00nm_21.0-90.0C_R1,,25 mM CaCl2_400.00nm_90.0-21.0C,,25 mM CaCl2_400.00nm_21.0-90.0C,,25 mM CaCl2_400.00nm_90.0-21.0C_R1,,25 mM CaCl2_400.00nm_21.0-90.0C_R1,,10 mM CaCl2_400.00nm_90.0-21.0C,,10 mM CaCl2_400.00nm_21.0-90.0C,,10 mM CaCl2_400.00nm_90.0-21.0C_R1,,10 mM CaCl2_400.00nm_21.0-90.0C_R1,,5 mM CaCl2_400.00nm_90.0-21.0C,,5 mM CaCl2_400.00nm_21.0-90.0C,,5 mM CaCl2_400.00nm_90.0-21.0C_R1,,5 mM CaCl2_400.00nm_21.0-90.0C_R1,
,39,0.367019420881105,72,0.387840799627814,39,0.418016330002423,72,0.448128349183174,39,0.334279848131779,72,0.340755500826066,39,0.376996612403337,72,0.406929272019856,39,0.358146585030879,72,0.365150838698264,39,0.401569319618313,72,0.436999497150103,39,0.393519633062385,72,0.422274015744343,39,0.413152098259282,72,0.450989105758013,39,0.0519573472298479,72,0.0549373349167581,39,0.026838352846173,72,0.026773154645526,39,0.0331178902168698,72,0.0398808261001673,39,0.00622994868583515,72,0.00622812999353313,39,0.0315596736323757,72,0.0440260627163176,39,0.00651881169705568,72,0.00656654175467254,39,0.0336569511651772,72,0.0487161585910104,39,0.0246760596624558,72,0.0246408768298777
,38,0.366160448970838,73,0.389598022658594,38,0.416812447736809,73,0.449467376142941,38,0.3336929059656,73,0.342387695332559,38,0.37587790617237,73,0.408255367103794,38,0.357390526352034,73,0.366300926441185,38,0.400433030185755,73,0.438448726988535,38,0.392581027440502,73,0.422858919639587,38,0.412109678258426,73,0.452432699899624,38,0.0516912522258009,73,0.0545631117248514,38,0.0268145069824223,73,0.0267751278382823,38,0.0330013030221926,73,0.0390346095730773,38,0.00622593464416138,73,0.00622725397101119,38,0.0313194860653611,73,0.0435653325875742,38,0.00651151989422394,73,0.00656765057536612,38,0.0335500431324861,73,0.0483874094071515,38,0.0246918933372648,73,0.0246590430899025
,37,0.365482988222815,74,0.39219277239051,37,0.415683632693922,74,0.450842412181096,37,0.333112948151209,74,0.344302599545232,37,0.374760581764813,74,0.409594504555337,37,0.356534595153049,74,0.367798061730788,37,0.399264857533326,74,0.439940979068644,37,0.39166928326812,74,0.42338331041897,37,0.411010961040327,74,0.453924901776242,37,0.0515429017830008,74,0.0538091042866222,37,0.0267856198549228,74,0.0268257162898925,37,0.0329245372353805,74,0.0381239301752503,37,0.00622430395847482,74,0.00623370437999811,37,0.0310926799309561,74,0.042954909646052,37,0.00649794079973604,74,0.00660529307777444,37,0.0334801105657336,74,0.0478900788451352,37,0.0246714097038717,74,0.0246873152217991
,36,0.364838421235967,75,0.394925763040625,36,0.414540447792318,75,0.452444455900384,36,0.332246226128037,75,0.346990928327113,36,0.373643312118327,75,0.410862538383934,36,0.356023315283169,75,0.369560089111626,36,0.398096392256661,75,0.441433507727516,36,0.39080599617931,75,0.42437784739099,36,0.409940722798664,75,0.455394616186384,36,0.0514480060763306,75,0.0524659660030004,36,0.0267726305157861,75,0.0268304133729195,36,0.0327021482852955,75,0.0372552963619906,36,0.00623059745360845,75,0.00621719642444455,36,0.031037268183845,75,0.0421502268291991,36,0.00651949369407498,75,0.00657235170903992,36,0.0334276206256074,75,0.0473155685866304,36,0.0246681353952956,75,0.0246699961754087
,35,0.364158371881421,76,0.398114860241942,35,0.413293941833743,76,0.453830004953264,35,0.331432812348095,76,0.349984349147196,35,0.372578757230415,76,0.412194713611254,35,0.355264394069165,76,0.371845642913383,35,0.396966306606966,76,0.442918496388529,35,0.389993809058407,76,0.425603099902857,35,0.408898272398472,76,0.456786780487657,35,0.0513800374447259,76,0.0513708539924256,35,0.0267975434993988,76,0.0268131424758252,35,0.0325581511449834,76,0.0362490921618248,35,0.00623830782667977,76,0.00619278914452381,35,0.0308763371903136,76,0.0411663180211747,35,0.00652438838989577,76,0.00651698371383965,35,0.0333726870229367,76,0.0466085250402527,35,0.0246958347641286,76,0.0246564893203697
,34,0.363610597050623,77,0.400669525241439,34,0.412027629356388,77,0.455039674513791,34,0.330724536144611,77,0.35336125168347,34,0.371540374120648,77,0.413471217053954,34,0.354460321849249,77,0.374670239858913,34,0.395829246518605,77,0.444440500397999,34,0.389157677772017,77,0.42714098943403,34,0.407848517511384,77,0.458122997234547,34,0.0513047394161744,77,0.0500248371611884,34,0.026801433226945,77,0.0267810378650319,34,0.0324655726105349,77,0.0351572828342388,34,0.00623757521931041,77,0.00616298915656626,34,0.0306923893414113,77,0.0398798403808345,34,0.00656170231155393,77,0.00646222042254819,34,0.0333205655881095,77,0.0457674237484173,34,0.0246945512455593,77,0.0246339731752474
,33,0.362521049058137,78,0.403281736927617,33,0.410945880855172,78,0.456416775508753,33,0.329772382828148,78,0.356981104915269,33,0.370368999795427,78,0.414640748676196,33,0.35381557078996,78,0.377567593357707,33,0.394616767737565,78,0.446212292110749,33,0.388445074611836,78,0.428596686740955,33,0.406745396500608,78,0.459463268802239,33,0.0510772236086759,78,0.0487436630702415,33,0.0268132709637601,78,0.0267737310557869,33,0.0322106917392942,78,0.0339170167796453,33,0.00622790920695194,78,0.00616085663512037,33,0.0305863855904116,78,0.0383770174155881,33,0.00658170538059076,78,0.00640558685197452,33,0.0332780738340902,78,0.0448058408161907,33,0.024708213752418,78,0.0246058579212985
,32,0.361788595451118,79,0.407201309174795,32,0.409642692596496,79,0.457988890896159,32,0.328930682997399,79,0.360909426387453,32,0.369181743633362,79,0.415843373008356,32,0.353079504139641,79,0.380909920665564,32,0.393477943465613,79,0.448225491317258,32,0.387694910888707,79,0.430216561175176,32,0.405752688513391,79,0.460757589385712,32,0.0510580177683556,79,0.0476394081766505,32,0.0267852666243425,79,0.0267739767819692,32,0.0320122038293606,79,0.0324480643784646,32,0.00625696375765974,79,0.00616481909992201,32,0.0304905168072656,79,0.0369119848960668,32,0.00656597759081163,79,0.00634478308157351,32,0.0332568837779928,79,0.0435860041924438,32,0.0246924828186244,79,0.0246191331476264
,31,0.361377804026293,80,0.41082308238111,31,0.408561336595314,80,0.459936478345627,31,0.328436038600016,80,0.364966257568154,31,0.36802133445026,80,0.417099804472331,31,0.352373053474057,80,0.384748844828228,31,0.39238568428182,80,0.449878248234231,31,0.386860866234764,80,0.431997458970948,31,0.404698078043463,80,0.462122210782476,31,0.0510932545798449,80,0.046042988116555,31,0.026815079899513,80,0.0267796192878912,31,0.0320277446423387,80,0.0308418100429558,31,0.00625587434173981,80,0.00615183521385688,31,0.0303771219597605,80,0.0354438859250982,31,0.00658082066340454,80,0.00630686953871946,31,0.0332049086159722,80,0.0422352887367082,31,0.0247242808887941,80,0.0246458910295075
,30,0.360619990430631,81,0.412747231799786,30,0.407356148005068,81,0.46184112055335,30,0.327702736597974,81,0.368952208134755,30,0.366908811434278,81,0.418538754318587,30,0.35168812250846,81,0.3884321709185,30,0.391187534571001,81,0.451003403764584,30,0.386105843635938,81,0.433575813940921,30,0.403651561242243,81,0.463449752521761,30,0.0509181404359007,81,0.0439567574026433,30,0.0268350234635465,81,0.0268177213888961,30,0.03193896672679,81,0.0290860520273281,30,0.00622922355996011,81,0.00614517766443794,30,0.0302472820758869,81,0.0336983155478821,30,0.00661374689091523,81,0.0062649921505811,30,0.0331528121571498,81,0.0408527751596793,30,0.0247193368418565,81,0.0246467431492646
,29,0.36004674611842,82,0.414465553732471,29,0.406115928204809,82,0.463109736677256,29,0.326821316123458,82,0.373509480379203,29,0.365952171623945,82,0.419898133447271,29,0.351050696416846,82,0.392034531905804,29,0.390102658363841,82,0.451880593667762,29,0.385432411305252,82,0.434984404563735,29,0.402607485192306,82,0.464858443210869,29,0.050899331567284,82,0.0421191999822478,29,0.0267789660802592,82,0.0268130822925224,29,0.0317585937002649,82,0.0271910552142272,29,0.00623414352533742,82,0.0061475168137519,29,0.0301377528821188,82,0.0315628986168583,29,0.00657840090951778,82,0.0062181435010829,29,0.0331368782973586,82,0.0393253866688186,29,0.0247040873184106,82,0.0246614637505801
,28,0.358933989343591,83,0.417209954219997,28,0.404854038120471,83,0.464251458678781,28,0.326113440377981,83,0.378089633116844,28,0.36486417806291,83,0.421117516240655,28,0.350361557648726,83,0.395784392918238,28,0.388960950163056,83,0.452908132404018,28,0.384714518612464,83,0.436501630995324,28,0.401693952053709,83,0.466278350755246,28,0.0506759794727314,83,0.0405330158750441,28,0.0268034569559547,83,0.0267711504267304,28,0.0316173294062612,83,0.0253475533301233,28,0.00624974094173304,83,0.00611416137438086,28,0.0300263521339517,83,0.0295384283582279,28,0.0065902932123638,83,0.00617114887050739,28,0.0331152233775735,83,0.037736544956691,28,0.0247327463268347,83,0.0246544671775657
,27,0.358062932632644,84,0.420726950196918,27,0.40397843957539,84,0.465686081728348,27,0.32566192537858,84,0.382761556778186,27,0.364006992718225,84,0.422297989028265,27,0.349805987986018,84,0.399762807606996,27,0.387963767775578,84,0.454063847631048,27,0.384128440272008,84,0.438430799769508,27,0.40073814703401,84,0.467724766118708,27,0.0505248935238648,84,0.0387473280259279,27,0.0268304281435168,84,0.0267711241882589,27,0.0316117320296032,84,0.0235233076794833,27,0.00625728624750969,84,0.00609933990536409,27,0.0299660393254591,84,0.0273300411901273,27,0.00660106690203715,84,0.00613894379612301,27,0.0331058785288913,84,0.0361627307237271,27,0.0247460245599911,84,0.0246243478767962
,26,0.357813689669546,85,0.424461906033308,26,0.402907559005884,85,0.467185883945428,26,0.325227359225749,85,0.387511288036477,26,0.363002736184388,85,0.423531556145922,26,0.349192385812854,85,0.403998549273796,26,0.386944364434435,85,0.455561177322973,26,0.383409699100002,85,0.439938311779069,26,0.399831855295988,85,0.469168674710946,26,0.0506303304377047,85,0.0370475695003262,26,0.0268335038594377,85,0.0268015632160405,26,0.031674973771635,85,0.0215712280718461,26,0.00624812343229329,85,0.00610047489230259,26,0.029893833991063,85,0.0250452780370357,26,0.00662547244227315,85,0.00616722693071096,26,0.0330930158132919,85,0.0345152672849653,26,0.024759808605918,85,0.0246349924660179
,25,0.357383861052959,86,0.427648355365196,25,0.40179597052163,86,0.468562791384175,25,0.324513745011834,86,0.392099049448913,25,0.361675065806315,86,0.424695070716768,25,0.348451798322811,86,0.408484559924526,25,0.38585495792562,86,0.45720964898753,25,0.382720333649177,86,0.44144653600508,25,0.39878274942233,86,0.470576922926523,25,0.0506497889248759,86,0.0351782098666294,25,0.0268221216376202,86,0.026797639190104,25,0.0315806171600488,86,0.0195286819062291,25,0.00624176545442919,86,0.00608650703416745,25,0.0297686518584698,86,0.0227873660208106,25,0.00663466788546764,86,0.00613636406372022,25,0.0330573713582122,86,0.0327995075218614,25,0.0247620305209773,86,0.0246398300515982
,24,0.356507444462349,87,0.431101466069386,24,0.400492649676636,87,0.470072259435155,24,0.32344197121877,87,0.396521197420633,24,0.360155423288332,87,0.425910393254812,24,0.347816829994988,87,0.413079916962959,24,0.384699311314257,87,0.458927135141229,24,0.382078578163044,87,0.443793098160902,24,0.397699340981826,87,0.471947022228711,24,0.0505432138849519,87,0.03363730296268,24,0.0268138347572578,87,0.0267515609741663,24,0.0313506961652677,87,0.0174194348740545,24,0.00625946305724584,87,0.00607125653361424,24,0.0296715841215313,87,0.0204263447728068,24,0.0066242690358676,87,0.0060747368562408,24,0.0330122756436221,87,0.0311707821681159,24,0.0247626297249983,87,0.0246175504810078
,23,0.355722231396621,88,0.433778732562435,23,0.399311039309197,88,0.471511318801481,23,0.322859398625462,88,0.400642726697552,23,0.358906883137736,88,0.427123620056463,23,0.347159474414534,88,0.417280723913248,23,0.383625750365687,88,0.460712170617737,23,0.381505189873433,88,0.445759480126001,23,0.396782061546109,88,0.473437742209786,23,0.0504575615226682,88,0.0322361813210214,23,0.0268113186354066,88,0.0267622608257944,23,0.0313220969612917,88,0.0154174234755548,23,0.00626572795778851,88,0.00606018177905953,23,0.029589127716847,88,0.0182236485570588,23,0.00661728717146789,88,0.00607794486287849,23,0.0330194957969429,88,0.0296033888577247,23,0.0247515744735707,88,0.0246100962374019
,22,0.355190475134528,89,0.436999854152106,22,0.398335185555416,89,0.473011938987512,22,0.322462484693571,89,0.404730086390316,22,0.358145501567574,89,0.428462155641896,22,0.346595424403662,89,0.421600895127182,22,0.382671550258004,89,0.463019311167029,22,0.380859932242114,89,0.447314214309469,22,0.395945645837342,89,0.474861667734914,22,0.0504797522002229,89,0.0308022739883084,22,0.026808960875902,89,0.0267881259674443,22,0.0313769469934164,89,0.0135350427772234,22,0.00625241318581109,89,0.00605066030103103,22,0.0295773479581839,89,0.0161175587157112,22,0.00661697145734161,89,0.00609351098200378,22,0.0330057397812185,89,0.0281509188714156,22,0.0247530512785036,89,0.0246152119776709
,21.2999992370605,0.355036013668096,89.6999969482422,0.439214405598869,21.2999992370605,0.397644036318659,89.6999969482422,0.474190285718868,21.2999992370605,0.322138010399284,89.6999969482422,0.407459534155968,21.2999992370605,0.357799192689102,89.6999969482422,0.429400898451164,21.2999992370605,0.346383710364704,89.6999969482422,0.424704374640843,21.2999992370605,0.382025240966108,89.6999969482422,0.464715064362458,21.2999992370605,0.380388096251574,89.6999969482422,0.448628611015302,21.2999992370605,0.395337190324838,89.6999969482422,0.475920631139851,21.2999992370605,0.050578406677068,89.6999969482422,0.0300757010930268,21.2999992370605,0.0267889890348403,89.6999969482422,0.02676933271535,21.2999992370605,0.0313750011894354,89.6999969482422,0.0122821121908534,21.2999992370605,0.00625204642395372,89.6999969482422,0.00606532269340483,21.2999992370605,0.0296149344921636,89.6999969482422,0.0147243510475807,21.2999992370605,0.00661815075072473,89.6999969482422,0.00608021926061426,21.2999992370605,0.0329736069791795,89.6999969482422,0.0272456070898859,21.2999992370605,0.0247558016429471,89.6999969482422,0.0246267502193142
